MissionDay,Case,EccentricityVectorX,EccentricityVectorY,Eccentricity,ArgumentOfPerigee_deg,ObservedMinAltitude_km,ObservedMaxAltitude_km,ObservedVariation_km,MaxDeviationFromNominal_km,WithinMaintenanceHalfBand
2101,2,0.000438380050007436,9.54485828117935e-05,0.00044865075527107,12.2833143365194,630.447410742812,636.455267351614,6.00785660880251,6.45526735161434,1
2102,2,0.000383412301385273,7.2178768283065e-05,0.000390147110003921,10.6613644623342,630.865616833385,636.180320869372,5.31470403598723,6.18032086937228,1
2103,2,0.000327215870430538,5.20566708590339e-05,0.000331330835936743,9.03941458814853,631.28260478208,635.887948741184,4.60534395910338,5.88794874118366,1
2104,2,0.000269970844119127,3.51467737748849e-05,0.000272249063141045,7.41746471396332,631.697037636859,635.579092139849,3.88205450298915,5.57909213984851,1
2105,2,0.00021186066975358,2.15032664546803e-05,0.000212949134435096,5.79551483977807,632.107586165632,635.254745047564,3.14715888193155,5.25474504756369,1
2106,2,0.00015307156708825,1.11698708560547e-05,0.000153478567447684,4.17356496559242,632.5129331304,634.915951016464,2.40301788606405,4.91595101646431,1
2107,2,9.37919315698697e-05,4.17970135891581e-06,9.38850165418149e-05,2.55161509140729,632.91177752878,634.563799771238,1.65202224245763,4.56379977123811,1
2108,2,3.42117306057653e-05,5.5515864714941e-07,3.42162346286812e-05,0.929665217221753,633.30283878908,634.199423665392,0.896584876311977,4.19942366539226,1
2109,2,-2.54781052052231e-05,3.07857923445131e-07,2.54799650971002e-05,179.307715343036,633.35934394343,634.145139698982,0.785795755552158,4.14513969898223,1
2110,2,-8.50862939286777e-05,3.43859168723103e-06,8.51557474707893e-05,177.685765468851,632.969527786626,634.511207598886,1.5416798122609,4.51120759888647,1
2111,2,-0.000144421815276282,9.937327195038e-06,0.000144763293688275,176.063815594666,632.57174303652,634.865219720722,2.29347668420246,4.86521972072217,1
2112,2,-0.000203294522749031,1.97832386114017e-05,0.000204254839623721,174.44186572048,632.167266926204,635.206037777536,3.03877085133263,5.20603777753649,1
2113,2,-0.00026151575298044,3.29447737473084e-05,0.000263582714103539,172.819915846295,631.757397728695,635.532565580988,3.77516785229363,5.53256558098826,1
2114,2,-0.000318898930326699,4.9379755172262e-05,0.000322699377105666,171.197965972109,631.343450569827,635.843752605505,4.50030203567815,5.8437526055053,1
2115,2,-0.000375260164766722,6.90355153760156e-05,0.000381557457853963,169.576016097924,630.926753192665,636.138597407822,5.21184421515648,6.13859740782152,1
2116,2,-0.000430418841195719,9.18490655467719e-05,0.000440109792776849,167.954066223739,630.508641687267,636.416150890262,5.90750920299536,6.41615089026186,1
2117,2,-0.000484198198223978,0.000117747297424986,0.000498309463299901,166.332116349553,630.09045619968,636.675519396599,6.5850631969189,6.67551939659938,1
2118,2,-0.000536425894626157,0.000146647217585992,0.000556109833442268,164.710166475368,629.673536634039,636.9158676299,7.24233099586047,6.91586762989959,1
2119,2,-0.000586934561625608,0.000178456213400558,0.000613464587186506,163.088216601183,629.259218361567,637.136421382269,7.87720302070204,7.13642138226885,1
2120,2,-0.000635562339244002,0.000213072349821117,0.000670327765592027,161.466266726997,628.848827950207,637.336470067102,8.48764211689411,7.33647006710157,1
2121,2,-0.000682153394997598,0.00025038469604268,0.00072665380362256,159.844316852812,628.443678928438,637.515369045043,9.07169011660574,7.51536904504337,1
2122,2,-0.000726558423277625,0.000290273680991419,0.000782397566657755,158.222366978626,628.045067596651,637.672541735591,9.62747413894067,7.67254173559138,1
2123,2,-0.000768635123814835,0.000332611476501962,0.000837514386660111,156.600417104441,627.654268899249,637.807481506963,10.1532126077144,7.80748150696331,1
2124,2,-0.00080824865769464,0.000377262406955269,0.00089196009796788,154.978467230256,627.272532370376,637.919753337649,10.6472209672722,7.91975333764867,1
2125,2,-0.000845272079461613,0.000424083384064419,0.000945691072685414,153.35651735607,626.901078165811,638.008995243817,11.1079170780052,8.00899524381668,1
2126,2,-0.000879586743928719,0.00047292436541515,0.00099866425564273,151.734567481885,626.541093193336,638.074919467582,11.5338262742461,8.07491946758239,1
2127,2,-0.000911082686387386,0.000523628835291394,0.00105083719889595,150.1126176077,626.193727353426,638.117313421953,11.9235860685277,8.11731342195344,1
2128,2,-0.000939658975000261,0.000576034306245336,0.00110216809574134,148.490667733514,625.860089901756,638.136040389149,12.2759504873929,8.13604038914855,1
2129,2,-0.000965224034247154,0.000629972839804336,0.00115261581421543,146.868717859329,625.541245944556,638.131039969796,12.5897940252405,8.13103996979635,1
2130,2,-0.000987695938387761,0.000685271584646204,0.0012021399300544,145.246767985143,625.238213077426,638.102328281478,12.864115204052,8.10232828147798,1
2131,2,-0.00100700267400078,0.000741753330518298,0.00125070075908656,143.624818110958,624.951958177701,638.04999790587,13.0980397281694,8.04999790586999,1
2132,2,-0.00102308237075794,0.000799237076125123,0.00129825938903161,142.002868236773,624.683394359966,637.974217584705,13.2908232247391,7.974217584705,1
2133,2,-0.00103588349969356,0.000857538609164694,0.0013447777106814,140.380918362587,624.433378103803,637.875231665595,13.4418535617924,7.87523166559538,1
2134,2,-0.00104536503833419,0.000916471096655031,0.00139021844843734,138.758968488402,624.202706562274,637.75335929969,13.5506527374155,7.75335929968958,1
2135,2,-0.0010514966021591,0.000975845683658662,0.00143454519017959,137.137018614217,623.992115059074,637.608993393959,13.6168783348846,7.6089933939586,1
2136,2,-0.00105425854197052,0.0010354720984869,0.00147772241644453,135.515068740031,623.802274781762,637.442599321823,13.640324540061,7.44259932182263,1
2137,2,-0.00105364200686137,0.00109515926244408,0.00151971552888687,133.893118865846,623.633790677763,637.254713396606,13.6209227188425,7.25471339660601,1
2138,2,-0.00104964897257888,0.00115471590215797,0.00156049087800358,132.27116899166,623.487199559375,637.045941113203,13.5587415538281,7.04594111320284,1
2139,2,-0.00104229223519315,0.00121395116253411,0.00160001579009766,130.649219117475,623.362968423191,636.816955164057,13.4539867408666,6.81695516405716,1
2140,2,-0.0010315953700908,0.00127267521836963,0.00163825859345983,129.02726924329,623.261492988924,636.568493236439,13.3070002475157,6.73850701107642,1
2141,2,-0.00101759265642544,0.00133069988266678,0.00167518864374743,127.405319369104,623.183096461789,636.301355598608,13.1182591368192,6.81690353821125,1
2142,2,-0.00100032896726666,0.0013878392096966,0.00171077634854006,125.783369494919,623.128028522069,636.016402483307,12.8883739612381,6.87197147793131,1
2143,2,-0.000979859625799947,0.00144391009088024,0.00174499319105222,124.161419620734,623.096464544745,635.7145512776,12.6180867328551,6.90353545525488,1
2144,2,-0.000956250228038072,0.0014987328415784,0.00177781175298414,122.539469746548,623.088505051479,635.39677352877,12.3082684772909,6.91149494852129,1
2145,2,-0.000929576432612239,0.00155213177690836,0.00180920573649234,120.917519872363,623.104175396491,635.064091776551,11.9599163800599,6.89582460350914,1
2146,2,-0.000899923718316605,0.00160393577474339,0.00183914998526234,119.295569998177,623.143425687259,634.717576222565,11.574150535306,6.85657431274092,1
2147,2,-0.000867387110183048,0.00165397882409049,0.00186762050466669,117.673620123992,623.206130940265,634.358341248312,11.1522103080471,6.79386905973502,1
2148,2,-0.000832070874964192,0.00170210055708876,0.00189459448099205,116.051670249807,623.29209147133,633.987541793549,10.6954503222191,6.70790852866969,1
2149,2,-0.000794088187000312,0.00174814676292409,0.00192005029972014,114.429720375621,623.401033519447,633.606369607314,10.2053360878667,6.59896648055314,1
2150,2,-0.000753560765541082,0.00179196988201274,0.0019439675628476,112.807770501436,623.53261010227,633.21604938422,9.68343928194975,6.46738989773019,1
2151,2,-0.000710618484684331,0.00183342947887054,0.00196632710523111,111.185820627251,623.686402100837,632.81783479897,9.13143269813338,6.31359789916314,1
2152,2,-0.000665398957181695,0.00187239269215216,0.00198711100994466,109.563870753065,623.861919570379,632.413004452333,8.5510848819539,6.13808042962103,1
2153,2,-0.000618047093445081,0.00190873466041836,0.00200630262263655,107.94192087888,624.058603273416,632.00285774201,7.94425446859384,5.94139672658412,1
2154,2,-0.000568714637167079,0.00194233892226667,0.00202388656487465,106.319971004694,624.27582643072,631.588710672072,7.31288424135187,5.72417356927974,1
2155,2,-0.000517559679043323,0.00197309778954343,0.00203984874646935,104.698021130509,624.512896685029,631.171891614689,6.65899492965912,5.48710331497057,1
2156,2,-0.000464746150155451,0.00200091269244098,0.00205417637676411,103.076071256324,624.769058271822,630.753737038028,5.98467876620691,5.23094172817844,1
2157,2,-0.000410443296637782,0.00202569449537437,0.00206685797488481,101.454121382138,625.043494390768,630.335587214188,5.29209282341969,4.95650560923195,1
2158,2,-0.000354825137311512,0.002047363782625,0.00207788337893941,99.8321715079528,625.335329770942,629.918781921048,4.58345215010559,4.66467022905783,1
2159,2,-0.000298069906024374,0.0020658511128361,0.00208724375416086,98.2102216337675,625.643633422209,629.504656151827,3.86102272961853,4.35636657779105,1
2160,2,-0.000240359480482692,0.00208109724154441,0.00209493159998642,96.5882717595819,625.967421564655,629.094535846079,3.12711428142336,4.03257843534459,1
2161,2,-0.000181878799406538,0.00209305331103483,0.00210094075606797,94.9663218853967,626.305660727394,628.689733655664,2.38407292827026,3.69433927260616,1
2162,2,-0.000122815269875365,0.0021016810069098,0.00210526640720835,93.3443720112115,626.657271007449,628.291544759081,1.63427375163133,3.34272899255063,1
2163,2,-6.33581667636768e-05,0.00210695268087151,0.00210790508721985,91.7224221370258,627.021129479006,627.901242737302,0.880113258295637,2.97887052099406,1
2164,2,-3.69802619116938e-06,0.00210885143932359,0.00210885468170163,90.1004722628406,627.396073742722,627.52007552397,0.124001781247557,2.60392625727786,1
2165,2,5.59739650690443e-05,0.00210737119750832,0.00210811442973412,88.4785223886554,627.067003990007,627.853498836749,0.786494846742698,2.93299600999342,1
2166,2,0.00011546658226716,0.0021025166990058,0.00210568492448863,86.8565725144697,626.701708243953,628.242736302478,1.54102805852517,3.29829175604698,1
2167,2,0.000174589175475107,0.00209430350053271,0.00210156811275216,85.2346226402845,626.348518747579,628.64001672375,2.29149797617083,3.65148125242069,1
2168,2,0.00023315228054305,0.00208275792208928,0.0020957672933673,83.6126727660989,626.008563512462,629.044069478926,3.03550596646414,3.99143648753784,1
2169,2,0.000290968226255727,0.00206791696261425,0.00208828711458893,81.9907228919137,625.682927959676,629.453601842808,3.77067388313174,4.31707204032409,1
2170,2,0.000347851735743367,0.00204982818141815,0.00207913357035947,80.3687730177284,625.372651492631,629.867303102287,4.49465160965553,4.62734850736899,1
2171,2,0.000403620520219556,0.00202854954577484,0.00206831399550591,78.7468231435428,625.078724219006,630.283848735105,5.20512451609966,4.92127578099439,1
2172,2,0.000458095863143491,0.00200414924515967,0.0020558370598623,77.1248732693576,624.802083831614,630.701904638606,5.89982080699224,5.19791616838609,1
2173,2,0.000511103192934765,0.00197670547272964,0.00204171276132256,75.502923395172,624.543612657494,631.120131395147,6.57651873765326,5.4563873425061,1
2174,2,0.000562472642405013,0.00194630617474573,0.00202595241782907,73.8809735209867,624.304134884013,631.537188560618,7.23305367660521,5.69586511598709,1
2175,2,0.000612039593114076,0.00191304876874051,0.00200856865830343,72.2590236468015,624.084413970173,631.951738962393,7.86732499221989,5.91558602982661,1
2176,2,0.000659645202905897,0.00187703983133407,0.00198957541252685,70.6370737726159,623.885150250758,632.362452992888,8.47730274213018,6.11484974924201,1
2177,2,0.000705136914933761,0.00183839475669881,0.00196898789997805,69.0151238984307,623.706978740347,632.768012884911,9.06103414456459,6.29302125965341,1
2178,2,0.000748368946543748,0.00179723738676749,0.00194682261763773,67.3931740242454,623.550467143618,633.167116954854,9.61664981123624,6.44953285638246,1
2179,2,0.000789202756449509,0.00175369961436957,0.00192309732676937,65.7712241500598,623.41611407774,633.558483799933,10.1423697221932,6.5838859222597,1
2180,2,0.00082750748870138,0.00170792096056779,0.00189783103868697,64.1492742758746,623.304347512031,633.940856435664,10.6365089236331,6.69565248796903,1
2181,2,0.000863160392027185,0.00166004812754912,0.00187104399952109,62.527324401689,623.215523429391,634.313006359931,11.0974829305402,6.78447657060906,1
2182,2,0.000896047213200644,0.00161023452850332,0.00184275767399541,60.9053745275037,623.149924713391,634.673737530165,11.5238128167745,6.85007528660913,1
2183,2,0.000926062563177119,0.00155863979599524,0.00181299472822683,59.2834246533185,623.10776026422,635.021890240367,11.9141299761478,6.89223973578032,1
2184,2,0.000953110254823108,0.00150542927040663,0.00178177901156289,57.6614747791329,623.089164346062,635.35634488499,12.2671805389281,6.91083565393831,1
2185,2,0.000977103611157338,0.00145077347008673,0.00174913553747107,56.0395249049477,623.094196167744,635.676025597009,12.5818294292651,6.9058038322562,1
2186,2,0.000997965743115698,0.00139484754490936,0.00171509046349519,54.417575030762,623.122839697896,635.979903747883,12.8570640499871,6.87716030210447,1
2187,2,0.00101562979594974,0.00133783071498813,0.00167967107029518,52.7956251565768,623.175003715125,636.267001297505,13.0919975823797,6.82499628487506,1
2188,2,0.00103003916346932,0.00127990569634785,0.00164290573978675,51.1736752823916,623.250522093079,636.536393982737,13.2858718896582,6.7494779069209,1
2189,2,0.00104114766944267,0.0012212581153932,0.00160482393239871,49.551725408206,623.349154319569,636.787214333605,13.4380600140355,6.78721433360499,1
2190,2,0.00104891971557263,0.0011620759140507,0.00156545616346602,47.9297755340207,623.470586248253,637.018654506777,13.5480682585249,7.01865450677747,1
2191,2,0.00105333039557496,0.00110254874749031,0.00152483397877755,46.3078256598355,623.614431080707,637.22996892658,13.6155378458723,7.22996892657966,1
2192,2,0.0010543655749929,0.00104286737635689,0.00148298992929811,44.6858757856499,623.780230576092,637.420476724398,13.640246148306,7.42047672439833,1
2193,2,0.00105202193649244,0.000983223055459006,0.00143995754508508,43.0639259114647,623.967456484839,637.589563967995,13.622107483156,7.58956396799533,1
2194,2,0.00104630699049309,0.000923806920874056,0.00139577130842037,41.441976037279,624.175512202298,637.736685673017,13.5611734707188,7.73668567301706,1
2195,2,0.00103723905109992,0.000864809377434075,0.00135046662617947,39.8200261630938,624.403734637454,637.861367589636,13.4576329521816,7.86136758963573,1
2196,2,0.00102484717741429,0.000806419488554662,0.00130407980145956,38.1980762889086,624.651396291353,637.963207758113,13.31181146676,7.96320775811284,1
2197,2,0.00100917108041106,0.000748824370362771,0.00125664800448942,36.576126414723,624.917707539105,638.041877827829,13.1241702887239,8.04187782782878,1
2198,2,0.000990260995680925,0.000692208592064759,0.00120820924284465,34.9541765405377,625.201819108828,638.097124135146,12.8953050263179,8.09712413514592,1
2199,2,0.000968177522445459,0.000636753584476165,0.00115880233099173,33.3322266663521,625.502824750198,638.128768536318,12.62594378612,8.12876853631815,1
2200,2,0.000942991429361051,0.000582637058608975,0.00110846685918566,31.7102767921669,625.81976408478,638.136708992548,12.3169449077686,8.13670899254828,1
2201,2,0.000914783427733742,0.000530032436179151,0.00105724316174582,30.0883269179817,626.151625629639,638.120919905082,11.9692942754431,8.12091990508236,1
2202,2,0.000883643912871944,0.000479108293859772,0.00100517228473574,28.466377043796,626.497349985288,638.081452199217,11.5841022139294,8.08145219921698,1
2203,2,0.000849672674405837,0.000430027823060587,0.000952295953072466,26.8444271696108,626.855833178374,638.018433156891,11.1625999785167,8.01843315689075,1
2204,2,0.000812978576501658,0.000382948306965058,0.000898656537091934,25.2224772954256,627.225930149122,637.932065998452,10.7061358493296,7.93206599845178,1
2205,2,0.000773679208995824,0.000338020616501003,0.000844297018597201,23.60052742124,627.606458372959,637.82262921511,10.2161708421511,7.82262921511006,1
2206,2,0.000731900510566798,0.000295388726859948,0.000789260956416748,21.9785775470547,627.996201605343,637.690475654367,9.6942740490241,7.69047565436733,1
2207,2,0.000687776365152166,0.000255189256114415,0.000733592451500255,20.3566276728691,628.393913738381,637.536031361694,9.1421176233124,7.53603136169352,1
2208,2,0.000641448172904514,0.000217551027412,0.000677336111580179,18.7346777986839,628.798322757363,637.35979418249,8.56147142512634,7.35979418248962,1
2209,2,0.000593064397060686,0.000182594656148882,0.000620537015427028,17.1127279244987,629.208134785055,637.162332129244,7.95419734418851,7.16233212924374,1
2210,2,0.000542780088176813,0.000150432163445988,0.000563240676727338,15.490778050313,629.622038201172,636.944281519608,7.32224331843577,6.94428151960767,1
2211,2,0.000490756387253632,0.000121166617166342,0.000505493007613134,13.8688281761278,630.038707824174,636.706344891883,6.66763706770905,6.70634489188342,1
2212,2,0.000437160009344253,9.48918016239345e-05,0.000447340281871981,12.2468783019422,630.456809142296,636.449288705192,5.99247956289537,6.44928870519152,1
2213,2,0.000382162709299522,7.1691917042746e-05,0.00038882909786745,10.624928427757,630.875002580399,636.173940832321,5.29893825192278,6.17394083232148,1
2214,2,0.000325940731362656,5.16413097288193e-05,0.000330006341199273,9.00297855357171,631.291947789168,635.881187853947,4.58924006477923,5.88118785394727,1
2215,2,0.00026867424437732,3.48042338202544e-05,0.000270919147133492,7.38102867938612,631.706307942892,635.571972163558,3.86566422066562,5.57197216355803,1
2216,2,0.000210546764418932,2.12346453785262e-05,0.000211614862832536,5.75907880520086,632.116754032093,635.24728889309,3.13053486099648,5.2472888930896,1
2217,2,0.000151744566699313,1.09760294809695e-05,0.000152141009415376,4.13712893101566,632.521969137067,634.908182669786,2.38621353271878,4.90818266978579,1
2218,2,9.24560886295412e-05,4.06126086859742e-06,9.25452438784208e-05,2.5151790568301,632.920652668536,634.555744215397,1.63509154686142,4.55574421539711,1
2219,2,3.2871325953823e-05,5.12498595770612e-07,3.2875320907531e-05,0.893229182644781,633.311524561501,634.191106799297,0.879582237795944,4.19110679929702,1
2220,2,-2.68187761106081e-05,3.4111501932485e-07,2.68209453883963e-05,179.271279308459,633.350683587525,634.153487093991,0.80280350646558,4.15348709399063,1
2221,2,-8.64229347760544e-05,3.54765935474334e-06,8.64957197912328e-05,177.649329434274,632.960674572284,634.519296951923,1.55862237963822,4.51929695192257,1
2222,2,-0.000145750142668916,1.01218559161408e-05,0.000146101184304565,176.027379560089,632.562725394941,634.873025025208,2.31029963026663,4.87302502520754,1
2223,2,-0.000204610279931512,2.00426370457096e-05,0.00020558957647069,174.405429685903,632.158113806784,635.213533932495,3.05542012571073,5.2135339324949,1
2224,2,-0.000262814723479773,3.32782106270868e-05,0.00026491322764311,172.783479811718,631.748138505598,635.539728472613,3.79158996701426,5.53972847261275,1
2225,2,-0.000320176951464503,4.97861619663214e-05,0.000324024601183983,171.161529937533,631.334114947315,635.850559185605,4.51644423829009,5.85055918560545,1
2226,2,-0.000376513140998901,6.9513589713922e-05,0.000382876330555669,169.539580063347,630.917371109503,636.145025768895,5.22765465939142,6.1450257688947,1
2227,2,-0.000431642757236994,9.2397275392399e-05,0.000441421257275965,167.917630189162,630.4992432205,636.422180336914,5.92293711641435,6.42218033691404,1
2228,2,-0.000485389131915354,0.000118363885986117,0.000499612468706773,166.295680314976,630.081071468108,636.681130513093,6.60005904498416,6.68113051309251,1
2229,2,-0.000537580029503777,0.000147330208944089,0.000557403335645554,164.673730440791,629.664195701695,636.921042343566,7.25684664187122,6.92104234356623,1
2230,2,-0.000588048199151022,0.000179203418842804,0.000614747549689878,163.051780566606,629.249951141509,637.141143022603,7.89119188109419,7.14114302260339,1
2231,2,-0.000636631910656538,0.000213881374854388,0.000671599160344767,161.42983069242,628.839664108931,637.340723420312,8.50105931138069,7.34072342031175,1
2232,2,-0.000683175472750715,0.000251252948066873,0.000727912611843247,159.807880818235,628.434647791208,637.519140403865,9.08449261265707,7.51914040386487,1
2233,2,-0.000727529732022919,0.000291198377607767,0.000783642779650739,158.185930944049,628.036198054055,637.675818944206,9.6396208901507,7.6758189442055,1
2234,2,-0.000769552550898137,0.000333589654429436,0.000838745006623694,156.563981069864,627.645589315269,637.810254000849,10.16466468558,7.81025400084911,1
2235,2,-0.000809109263130851,0.000378290931526729,0.000893175138793904,154.942031195679,627.264070492248,637.922012178243,10.6579416859951,7.92201217824311,1
2236,2,-0.000846073105356206,0.000425158959272,0.000946889560749481,153.320081321493,626.892861035973,638.010733147848,11.1178721118756,8.01073314784844,1
2237,2,-0.000880325623315617,0.000474043544472561,0.000999845230584284,151.698131447308,626.533147063723,638.076130830987,11.5429837672646,8.07613083098738,1
2238,2,-0.000911757051455119,0.000524788031679567,0.00105199971438791,150.076181573123,626.186077602382,638.117994338285,11.9319167359033,8.11799433828514,1
2239,2,-0.00094026666467982,0.000577229805205741,0.00110331122024838,148.454231698937,625.852760953793,638.136188662401,12.2834277086072,8.13618866240051,1
2240,2,-0.000965763101137333,0.000631200810243249,0.00115373863174037,146.832281824752,625.534261193245,638.130655121627,12.5963939283826,8.13065512162723,1
2241,2,-0.000988164654995841,0.000686528091411917,0.0012032415408723,145.210331950566,625.231594811608,638.101411552783,12.8698167411751,8.10141155278313,1
2242,2,-0.0010073995382784,0.000743034347011603,0.00125178028046558,143.588382076381,624.945727511273,638.04855225271,13.1028247414371,8.0485522527099,1
2243,2,-0.00102340611091459,0.000800538497202985,0.00129931595594041,141.966432202196,624.677571165433,637.972247668589,13.2946765031563,7.97224766858949,1
2244,2,-0.00103613307827216,0.000858856264295629,0.00134581047648233,140.34448232801,624.427980949802,637.872743838184,13.4447628883813,7.87274383818362,1
2245,2,-0.00104553965553569,0.00091780076328388,0.00139122658556475,138.722532453825,624.197752655244,637.750361581932,13.5526089266873,7.75036158193177,1
2246,2,-0.00105159569840555,0.000977183100738302,0.0014355278908031,137.100582579639,623.98762018926,637.605495449768,13.6178752605085,7.60549544976834,1
2247,2,-0.00105428179969828,0.00103681298013308,0.00147867889311624,135.478632705454,623.798253273695,637.43861242637,13.6403591526756,7.43861242637036,1
2248,2,-0.00105358935153876,0.00109649931167002,0.00152064501517241,133.856682831269,623.630255345384,637.250250399346,13.6199950539619,7.25025039934553,1
2249,2,-0.00104952057294506,0.00115605082464448,0.00156139262909626,132.234732957083,623.484161665894,637.041016395749,13.5568547298544,7.04101639574856,1
2250,2,-0.00104208850271733,0.00121527668039111,0.00160088908341525,130.612783082898,623.360437645849,636.811584593086,13.4511469472368,6.81158459308563,1
2251,2,-0.00103131695765371,0.00127398708384513,0.00163910272922362,128.990833208713,623.259477388715,636.56269411174,13.3032167230249,6.74052261128463,1
2252,2,-0.00101724045622702,0.00133199389175917,0.00167600294554297,127.368883334527,623.181602458258,636.295146596508,13.1135441382499,6.81839754174189,1
2253,2,-0.000999904107967006,0.00138911121562679,0.00171156016385911,125.746933460342,623.12706087324,636.009803595629,12.8827427223883,6.87293912675977,1
2254,2,-0.000979363468902358,0.00144515601738046,0.00174574589181571,124.124983586156,623.096026332259,635.70758374638,12.611557414121,6.90397366774084,1
2255,2,-0.000955684363526004,0.00149994869595494,0.00177853273604537,122.503033711971,623.088597670962,635.389459776972,12.3008621060103,6.91140232903786,1
2256,2,-0.00092894267385404,0.00155331366283659,0.00180989442412034,120.881083837786,623.104798553189,635.056455334988,11.9516567817991,6.89520144681069,1
2257,2,-0.000899224096254372,0.00160507990475393,0.0018398058256048,119.2591339636,623.14457739696,634.709641653297,11.5650642563375,6.85542260303998,1
2258,2,-0.000866623866824329,0.00165508153170645,0.00186824297219214,117.637184089415,623.207807535491,634.35013406478,11.1423265292887,6.79219246450907,1
2259,2,-0.000831246456197187,0.00170315830857545,0.00189518307691103,116.015234215229,623.294287612802,633.979088377704,10.6848007649015,6.70571238719765,1
2260,2,-0.000793205234755844,0.00174915616861308,0.00192060455238481,114.393284341044,623.403742212757,633.597697124037,10.1939549112803,6.59625778724342,1
2261,2,-0.000752622109326246,0.00179292770716447,0.00194448702812972,112.771334466859,623.535822719743,633.207185693305,9.67136297356149,6.46417728025654,1
2262,2,-0.000709627132515029,0.00183433265404036,0.00196681136687794,111.149384592673,623.690108408517,632.808808364982,9.11869995646464,6.30989159148282,1
2263,2,-0.000664358085943204,0.00187323832302665,0.00198755967991248,109.527434718488,623.866107760035,632.403844252612,8.53773649257698,6.13389223996455,1
2264,2,-0.000616960038711431,0.0019095200370904,0.00200671534140159,107.905484844303,624.063259999507,631.99359317317,7.93033317366337,5.93674000049293,1
2265,2,-0.000567584882511766,0.00194306152791968,0.00202426300172124,106.283534970117,624.280936852185,631.579371455253,7.29843460306802,5.71906314781495,1
2266,2,-0.000516390844875983,0.00197375530851671,0.00204018859975484,104.661585095932,624.518444511811,631.162507699909,6.64406318809745,5.48155548818875,1
2267,2,-0.000463541982119849,0.00200150301765048,0.00205447937416066,103.039635221747,624.775025815957,630.744338507932,5.96931269197455,5.22497418404282,1
2268,2,-0.000409207653608489,0.00202621573506504,0.00206712387359755,101.417685347561,625.049862621914,630.32620418751,5.27634156559589,4.95013737808631,1
2269,2,-0.000353561979027846,0.00204781426643312,0.00207811196590104,99.7957354733755,625.342078376168,629.909444456089,4.56736607992093,4.65792162383161,1
2270,2,-0.000296783280400986,0.00206622939714211,0.00208743484620234,98.1737855991907,625.650740869882,629.495394150275,3.84465328039323,4.34925913011841,1
2271,2,-0.000239053510637595,0.00208140211409914,0.00209508504398379,96.5518357250051,625.974865172226,629.085378957451,3.11051378522529,4.02513482777397,1
2272,2,-0.000180557670448203,0.00209328379484429,0.002101056429065,94.9298858508195,626.313416732884,628.680711182701,2.36729444981654,3.68658326711602,1
2273,2,-0.00012148321549117,0.00210183636336599,0.00210534421651512,93.3079359766347,626.665314644422,628.282685564382,1.61737091995951,3.33468535557756,1
2274,2,-6.20194556525566e-05,0.00210703241211944,0.00210794497048696,91.685986102449,627.029435054809,627.892575151475,0.86314009666637,2.9705649451912,1
2275,2,-2.35694838419186e-06,0.00210885528985664,0.00210885660697024,90.0640362282634,627.404614719733,627.511627255616,0.107012535883086,2.59538528026735,1
2276,2,5.73131119564868e-05,0.00210729915498709,0.00210807839546147,88.4420863540778,627.0586733156,627.862145429482,0.803472113881298,2.94132668439954,1
2277,2,0.000116799506807451,0.00210236899429761,0.00210561095954937,86.820136479893,626.693636853879,628.251577344299,1.55794049042004,3.3063631461207,1
2278,2,0.000175911606180843,0.00209408060697179,0.00210145627641512,85.1981866057073,626.340732423949,628.64902394307,2.30829151912133,3.65926757605098,1
2279,2,0.000234459979555289,0.00208246055395991,0.00209561767524806,83.5762367315217,626.001087119271,629.053214062947,3.05212694367583,3.99891288072899,1
2280,2,0.000292257002924683,0.00206754607286178,0.002088099834578,81.9542868573369,625.675785364253,629.462854529198,3.78706916494571,4.32421463574747,1
2281,2,0.000349117460057805,0.00204938495859517,0.00207890877852621,80.3323369831513,625.365865490324,629.87663427241,4.51076878208573,4.63413450967619,1
2282,2,0.000404859136041729,0.00202803541023236,0.00206805187197826,78.7103871089656,625.072316461336,630.293228508508,5.22091204717196,4.92768353866416,1
2283,2,0.000459303401207474,0.00200356584449549,0.0020555378146825,77.0884372347808,624.796074758097,630.711302968498,5.91522821040178,5.20392524190345,1
2284,2,0.000512275783566387,0.00197605467650841,0.00204137663427877,75.4664873605952,624.538021431358,631.12951816453,6.59149673317279,5.46197856864239,1
2285,2,0.000563606527922576,0.00194559006850778,0.00202557967826325,73.8445374864095,624.298979331975,631.546533678783,7.24755434680822,5.70102066802508,1
2286,2,0.00061313113987018,0.00191226964731854,0.00200815960489556,72.2225876122247,624.079710526481,631.961012461475,7.88130193499387,5.92028947351878,1
2287,2,0.000660690912931893,0.0018762001914991,0.00198913037305553,70.6006377380391,623.880913905633,632.371625124164,8.49071121853115,6.11908609436728,1
2288,2,0.000706133437149298,0.00183749728915905,0.00196850723105788,68.9786878638535,623.703222993001,632.777054214519,9.07383122151816,6.2967770069987,1
2289,2,0.000749313087495627,0.00179628496754571,0.00194630670443354,67.3567379896678,623.547203959971,633.17599845864,9.62879449866898,6.45279604002928,1
2290,2,0.000790091490545397,0.00175269529558664,0.00192254658268761,65.734788115483,623.413353852968,633.567176957106,10.1538231041385,6.5866461470323,1
2291,2,0.000828337967905714,0.00170686796066174,0.0018972459050444,64.1128382412974,623.302099038038,633.949333320948,10.6472342829099,6.69790096196164,1
